Provinsi,Kode_Kab,Kabupaten_Kota,Bulan,Luas_Panen
SULAWESI TENGGARA,7471.0,KENDARI,Maret,0.0
SULAWESI TENGGARA,7472.0,BAUBAU,Maret,10.68
GORONTALO,7501.0,BOALEMO,Maret,257.48
GORONTALO,7502.0,GORONTALO,Maret,3279.74
GORONTALO,7503.0,POHUWATO,Maret,343.31
GORONTALO,7504.0,BONE BOLANGO,Maret,469.50999999999993
GORONTALO,7505.0,GORONTALO UTARA,Maret,533.9499999999999
GORONTALO,7571.0,GORONTALO,Maret,99.35000000000001
SULAWESI BARAT,7601.0,MAJENE,Maret,0.0
SULAWESI BARAT,7602.0,POLEWALI MANDAR,Maret,4938.389999999999
SULAWESI BARAT,7603.0,MAMASA,Maret,291.73
SULAWESI BARAT,7604.0,MAMUJU,Maret,1969.6100000000001
SULAWESI BARAT,7605.0,PASANGKAYU,Maret,13.93
SULAWESI BARAT,7606.0,MAMUJU TENGAH,Maret,914.66
MALUKU,8101.0,KEPULAUAN TANIMBAR,Maret,0.0
MALUKU,8102.0,MALUKU TENGGARA,Maret,0.0
MALUKU,8103.0,MALUKU TENGAH,Maret,0.0
MALUKU,8104.0,BURU,Maret,502.65999999999997
MALUKU,8105.0,KEPULAUAN ARU,Maret,0.0
MALUKU,8106.0,SERAM BAGIAN BARAT,Maret,257.91
MALUKU,8107.0,SERAM BAGIAN TIMUR,Maret,411.16
MALUKU,8108.0,MALUKU BARAT DAYA,Maret,0.0
MALUKU,8109.0,BURU SELATAN,Maret,0.0
MALUKU,8171.0,AMBON,Maret,0.0
MALUKU,8172.0,TUAL,Maret,0.0
MALUKU UTARA,8201.0,HALMAHERA BARAT,Maret,0.0
MALUKU UTARA,8202.0,HALMAHERA TENGAH,Maret,0.0
MALUKU UTARA,8203.0,KEPULAUAN SULA,Maret,0.0
MALUKU UTARA,8204.0,HALMAHERA SELATAN,Maret,0.0
MALUKU UTARA,8205.0,HALMAHERA UTARA,Maret,106.63
MALUKU UTARA,8206.0,HALMAHERA TIMUR,Maret,498.95
MALUKU UTARA,8207.0,PULAU MOROTAI,Maret,355.83000000000004
MALUKU UTARA,8208.0,PULAU TALIABU,Maret,0.0
MALUKU UTARA,8271.0,TERNATE,Maret,0.0
MALUKU UTARA,8272.0,TIDORE KEPULAUAN,Maret,0.0
PAPUA BARAT,9101.0,FAKFAK,Maret,2.17
PAPUA BARAT,9102.0,KAIMANA,Maret,0.0
PAPUA BARAT,9103.0,TELUK WONDAMA,Maret,0.0
PAPUA BARAT,9104.0,TELUK BINTUNI,Maret,0.0
PAPUA BARAT,9105.0,MANOKWARI,Maret,61.98
PAPUA BARAT,9111.0,MANOKWARI SELATAN,Maret,0.0
PAPUA BARAT,9112.0,PEGUNUNGAN ARFAK,Maret,0.0
PAPUA BARAT DAYA,9201.0,RAJA AMPAT,Maret,45.45
PAPUA BARAT DAYA,9202.0,SORONG,Maret,0.0
PAPUA BARAT DAYA,9203.0,SORONG SELATAN,Maret,0.0
PAPUA BARAT DAYA,9204.0,MAYBRAT,Maret,0.0
PAPUA BARAT DAYA,9205.0,TAMBRAUW,Maret,0.0
PAPUA BARAT DAYA,9271.0,SORONG,Maret,0.0
PAPUA,9403.0,JAYAPURA,Maret,144.04999999999998
PAPUA,9408.0,KEPULAUAN YAPEN,Maret,0.0
PAPUA,9409.0,BIAK NUMFOR,Maret,0.0
PAPUA,9419.0,SARMI,Maret,0.0
PAPUA,9420.0,KEEROM,Maret,0.0
PAPUA,9426.0,WAROPEN,Maret,0.0
PAPUA,9427.0,SUPIORI,Maret,0.0
PAPUA,9428.0,MAMBERAMO RAYA,Maret,0.0
PAPUA,9471.0,JAYAPURA,Maret,0.0
PAPUA SELATAN,9501.0,MERAUKE,Maret,2721.81
PAPUA SELATAN,9502.0,BOVEN DIGOEL,Maret,0.0
PAPUA SELATAN,9503.0,MAPPI,Maret,0.0
PAPUA SELATAN,9504.0,ASMAT,Maret,0.0
PAPUA TENGAH,9601.0,MIMIKA,Maret,0.0
PAPUA TENGAH,9602.0,DOGIYAI,Maret,0.0
PAPUA TENGAH,9603.0,DEIYAI,Maret,0.0
PAPUA TENGAH,9604.0,NABIRE,Maret,376.73
PAPUA TENGAH,9605.0,PANIAI,Maret,0.0
PAPUA TENGAH,9606.0,INTAN JAYA,Maret,0.0
PAPUA TENGAH,9607.0,PUNCAK,Maret,0.0
PAPUA TENGAH,9608.0,PUNCAK JAYA,Maret,0.0
PAPUA PENGUNUNGAN,9701.0,NDUGA,Maret,0.0
PAPUA PENGUNUNGAN,9702.0,JAYAWIJAYA,Maret,0.0
PAPUA PENGUNUNGAN,9703.0,LANNY JAYA,Maret,0.0
PAPUA PENGUNUNGAN,9704.0,TOLIKARA,Maret,0.0
PAPUA PENGUNUNGAN,9705.0,MAMBERAMO TENGAH,Maret,0.0
PAPUA PENGUNUNGAN,9706.0,YALIMO,Maret,0.0
PAPUA PENGUNUNGAN,9707.0,YAHUKIMO,Maret,0.0
ACEH,1102.0,ACEH SINGKIL,April,2.41
ACEH,1103.0,ACEH SELATAN,April,2018.1799999999998
ACEH,1104.0,ACEH TENGGARA,April,2701.57
ACEH,1105.0,ACEH TIMUR,April,3829.63
ACEH,1106.0,ACEH TENGAH,April,110.38
ACEH,1107.0,ACEH BARAT,April,1429.04
ACEH,1108.0,ACEH BESAR,April,5693.490000000001
ACEH,1109.0,PIDIE,April,4933.54
ACEH,1110.0,BIREUEN,April,3481.56
ACEH,1111.0,ACEH UTARA,April,6188.210000000001
ACEH,1112.0,ACEH BARAT DAYA,April,63.43
ACEH,1113.0,GAYO LUES,April,34.96
ACEH,1114.0,ACEH TAMIANG,April,2726.1
ACEH,1115.0,NAGAN RAYA,April,882.0600000000001
ACEH,1116.0,ACEH JAYA,April,1097.22
ACEH,1117.0,BENER MERIAH,April,8.01
ACEH,1118.0,PIDIE JAYA,April,1341.3600000000001
ACEH,1171.0,BANDA ACEH,April,6.34
ACEH,1172.0,SABANG,April,0.0
ACEH,1173.0,LANGSA,April,363.3
ACEH,1174.0,LHOKSEUMAWE,April,278.78
ACEH,1175.0,SUBULUSSALAM,April,0.0
SUMATERA UTARA,1201.0,NIAS,April,464.14
SUMATERA UTARA,1202.0,MANDAILING NATAL,April,1305.8899999999999
SUMATERA UTARA,1203.0,TAPANULI SELATAN,April,776.42
SUMATERA UTARA,1204.0,TAPANULI TENGAH,April,952.1800000000002
SUMATERA UTARA,1205.0,TAPANULI UTARA,April,281.79
SUMATERA UTARA,1206.0,TOBA,April,372.77
SUMATERA UTARA,1207.0,LABUHAN BATU,April,0.0
SUMATERA UTARA,1208.0,ASAHAN,April,2380.0
SUMATERA UTARA,1209.0,SIMALUNGUN,April,3318.5699999999997
SUMATERA UTARA,1210.0,DAIRI,April,643.3199999999999
SUMATERA UTARA,1211.0,KARO,April,313.73
SUMATERA UTARA,1212.0,DELI SERDANG,April,2409.8799999999997
SUMATERA UTARA,1213.0,LANGKAT,April,2654.57
SUMATERA UTARA,1214.0,NIAS SELATAN,April,1064.65
SUMATERA UTARA,1215.0,HUMBANG HASUNDUTAN,April,227.63
SUMATERA UTARA,1216.0,PAKPAK BHARAT,April,93.53
SUMATERA UTARA,1217.0,SAMOSIR,April,1280.3200000000002
SUMATERA UTARA,1218.0,SERDANG BEDAGAI,April,4121.9400000000005
SUMATERA UTARA,1219.0,BATU BARA,April,1077.08
SUMATERA UTARA,1220.0,PADANG LAWAS UTARA,April,1224.06
SUMATERA UTARA,1221.0,PADANG LAWAS,April,514.59
SUMATERA UTARA,1222.0,LABUHAN BATU SELATAN,April,5.67
SUMATERA UTARA,1223.0,LABUHAN BATU UTARA,April,70.56
SUMATERA UTARA,1224.0,NIAS UTARA,April,313.50999999999993
SUMATERA UTARA,1225.0,NIAS BARAT,April,530.0600000000001
SUMATERA UTARA,1271.0,SIBOLGA,April,0.0
SUMATERA UTARA,1272.0,TANJUNG BALAI,April,0.0
SUMATERA UTARA,1273.0,PEMATANG SIANTAR,April,63.15
SUMATERA UTARA,1274.0,TEBING TINGGI,April,73.48
SUMATERA UTARA,1275.0,MEDAN,April,10.25
SUMATERA UTARA,1276.0,BINJAI,April,13.32
SUMATERA UTARA,1277.0,PADANGSIDIMPUAN,April,343.82
SUMATERA UTARA,1278.0,GUNUNGSITOLI,April,16.11
SUMATERA BARAT,1301.0,KEPULAUAN MENTAWAI,April,0.0
SUMATERA BARAT,1302.0,PESISIR SELATAN,April,1080.26
SUMATERA BARAT,1303.0,SOLOK,April,3046.3100000000004
SUMATERA BARAT,1304.0,SIJUNJUNG,April,1832.78
SUMATERA BARAT,1305.0,TANAH DATAR,April,1967.9799999999998
SUMATERA BARAT,1306.0,PADANG PARIAMAN,April,1906.76
SUMATERA BARAT,1307.0,AGAM,April,2323.17
SUMATERA BARAT,1308.0,LIMA PULUH KOTA,April,2340.9300000000003
SUMATERA BARAT,1309.0,PASAMAN,April,1508.5700000000002
SUMATERA BARAT,1310.0,SOLOK SELATAN,April,704.17
SUMATERA BARAT,1311.0,DHARMASRAYA,April,568.03
SUMATERA BARAT,1312.0,PASAMAN BARAT,April,816.24
SUMATERA BARAT,1371.0,PADANG,April,558.72
SUMATERA BARAT,1372.0,SOLOK,April,413.5
SUMATERA BARAT,1373.0,SAWAH LUNTO,April,0.0
SUMATERA BARAT,1374.0,PADANG PANJANG,April,86.25
SUMATERA BARAT,1375.0,BUKITTINGGI,April,76.53
SUMATERA BARAT,1376.0,PAYAKUMBUH,April,431.77
SUMATERA BARAT,1377.0,PARIAMAN,April,272.55
RIAU,1401.0,KUANTAN SINGINGI,April,0.0
RIAU,1402.0,INDRAGIRI HULU,April,0.0
RIAU,1403.0,INDRAGIRI HILIR,April,883.17
RIAU,1404.0,PELALAWAN,April,465.19
RIAU,1405.0,S I A K,April,1449.87
RIAU,1406.0,KAMPAR,April,2.82
RIAU,1407.0,ROKAN HULU,April,144.33
RIAU,1408.0,BENGKALIS,April,0.0
RIAU,1409.0,ROKAN HILIR,April,496.20000000000005
RIAU,1410.0,KEPULAUAN MERANTI,April,0.0
RIAU,1471.0,PEKANBARU,April,0.0
RIAU,1473.0,D U M A I,April,0.0
JAMBI,1501.0,KERINCI,April,939.2399999999999
JAMBI,1502.0,MERANGIN,April,302.42999999999995
JAMBI,1503.0,SAROLANGUN,April,214.49
JAMBI,1504.0,BATANG HARI,April,0.0
JAMBI,1505.0,MUARO JAMBI,April,505.69
JAMBI,1506.0,TANJUNG JABUNG TIMUR,April,2486.88
JAMBI,1507.0,TANJUNG JABUNG BARAT,April,37.44
JAMBI,1508.0,TEBO,April,114.66999999999999
JAMBI,1509.0,BUNGO,April,271.39
JAMBI,1571.0,JAMBI,April,0.0
JAMBI,1572.0,SUNGAI PENUH,April,478.90000000000003
SUMATERA SELATAN,1601.0,OGAN KOMERING ULU,April,1016.7
SUMATERA SELATAN,1602.0,OGAN KOMERING ILIR,April,12322.629999999997
SUMATERA SELATAN,1603.0,MUARA ENIM,April,1041.79
SUMATERA SELATAN,1604.0,LAHAT,April,1227.9499999999998
SUMATERA SELATAN,1605.0,MUSI RAWAS,April,1930.09
SUMATERA SELATAN,1606.0,MUSI BANYUASIN,April,8061.76
SUMATERA SELATAN,1607.0,BANYU ASIN,April,16176.089999999998
SUMATERA SELATAN,1608.0,OGAN KOMERING ULU SELATAN,April,1043.69
SUMATERA SELATAN,1609.0,OGAN KOMERING ULU TIMUR,April,33047.97
SUMATERA SELATAN,1610.0,OGAN ILIR,April,756.98
SUMATERA SELATAN,1611.0,EMPAT LAWANG,April,1945.6199999999997
SUMATERA SELATAN,1612.0,PENUKAL ABAB LEMATANG ILIR,April,917.2099999999999
SUMATERA SELATAN,1613.0,MUSI RAWAS UTARA,April,91.25999999999999
SUMATERA SELATAN,1671.0,PALEMBANG,April,0.0
SUMATERA SELATAN,1672.0,PRABUMULIH,April,2.05
SUMATERA SELATAN,1673.0,PAGAR ALAM,April,387.58000000000004
SUMATERA SELATAN,1674.0,LUBUKLINGGAU,April,140.3
BENGKULU,1701.0,BENGKULU SELATAN,April,2102.1099999999997
BENGKULU,1702.0,REJANG LEBONG,April,301.47999999999996
BENGKULU,1703.0,BENGKULU UTARA,April,37.47
BENGKULU,1704.0,KAUR,April,850.41
BENGKULU,1705.0,SELUMA,April,812.0
BENGKULU,1706.0,MUKOMUKO,April,0.0
BENGKULU,1707.0,LEBONG,April,958.1700000000001
BENGKULU,1708.0,KEPAHIANG,April,312.0
BENGKULU,1709.0,BENGKULU TENGAH,April,33.69
BENGKULU,1771.0,BENGKULU,April,14.5
LAMPUNG,1801.0,LAMPUNG BARAT,April,2595.4599999999996
LAMPUNG,1802.0,TANGGAMUS,April,2674.3500000000004
LAMPUNG,1803.0,LAMPUNG SELATAN,April,13117.939999999999
LAMPUNG,1804.0,LAMPUNG TIMUR,April,17580.72
LAMPUNG,1805.0,LAMPUNG TENGAH,April,28748.45
LAMPUNG,1806.0,LAMPUNG UTARA,April,2915.9799999999996
LAMPUNG,1807.0,WAY KANAN,April,4755.78
LAMPUNG,1808.0,TULANGBAWANG,April,4421.42
LAMPUNG,1809.0,PESAWARAN,April,4643.0
LAMPUNG,1810.0,PRINGSEWU,April,4631.08
LAMPUNG,1811.0,MESUJI,April,9136.23
LAMPUNG,1812.0,TULANG BAWANG BARAT,April,1160.26
LAMPUNG,1813.0,PESISIR BARAT,April,2944.5699999999997
LAMPUNG,1871.0,BANDAR LAMPUNG,April,82.46
LAMPUNG,1872.0,METRO,April,15.72
KEPULAUAN BANGKA BELITUNG,1901.0,BANGKA,April,133.33
KEPULAUAN BANGKA BELITUNG,1902.0,BELITUNG,April,58.41
KEPULAUAN BANGKA BELITUNG,1903.0,BANGKA BARAT,April,0.0
KEPULAUAN BANGKA BELITUNG,1904.0,BANGKA TENGAH,April,32.77
KEPULAUAN BANGKA BELITUNG,1905.0,BANGKA SELATAN,April,3363.44
KEPULAUAN BANGKA BELITUNG,1906.0,BELITUNG TIMUR,April,325.0
KEPULAUAN BANGKA BELITUNG,1971.0,PANGKALPINANG,April,0.0
KEPULAUAN RIAU,2101.0,KARIMUN,April,0.0
KEPULAUAN RIAU,2102.0,BINTAN,April,1.79
KEPULAUAN RIAU,2103.0,NATUNA,April,0.0
KEPULAUAN RIAU,2104.0,LINGGA,April,0.0
KEPULAUAN RIAU,2105.0,KEPULAUAN ANAMBAS,April,1.88
KEPULAUAN RIAU,2171.0,B A T A M,April,0.0
KEPULAUAN RIAU,2172.0,TANJUNG PINANG,April,0.0
DKI JAKARTA,3101.0,KEPULAUAN SERIBU,April,0.0
DKI JAKARTA,3171.0,JAKARTA SELATAN,April,0.0
DKI JAKARTA,3172.0,JAKARTA TIMUR,April,2.37
DKI JAKARTA,3173.0,JAKARTA PUSAT,April,0.0
DKI JAKARTA,3174.0,JAKARTA BARAT,April,0.0
DKI JAKARTA,3175.0,JAKARTA UTARA,April,73.79
JAWA BARAT,3201.0,BOGOR,April,7486.6799999999985
JAWA BARAT,3202.0,SUKABUMI,April,13360.930000000004
JAWA BARAT,3203.0,CIANJUR,April,18698.500000000004
JAWA BARAT,3204.0,BANDUNG,April,6810.510000000001
JAWA BARAT,3205.0,GARUT,April,11049.240000000003
JAWA BARAT,3206.0,TASIKMALAYA,April,7973.479999999999
JAWA BARAT,3207.0,CIAMIS,April,7340.819999999999
JAWA BARAT,3208.0,KUNINGAN,April,10469.660000000003
JAWA BARAT,3209.0,CIREBON,April,14793.470000000003
JAWA BARAT,3210.0,MAJALENGKA,April,25338.179999999997
JAWA BARAT,3211.0,SUMEDANG,April,11552.79
JAWA BARAT,3212.0,INDRAMAYU,April,34804.81
JAWA BARAT,3213.0,SUBANG,April,30686.88
JAWA BARAT,3214.0,PURWAKARTA,April,7615.779999999999
JAWA BARAT,3215.0,KARAWANG,April,10607.87
JAWA BARAT,3216.0,BEKASI,April,10958.550000000001
JAWA BARAT,3217.0,BANDUNG BARAT,April,5395.339999999999
JAWA BARAT,3218.0,PANGANDARAN,April,4922.41
JAWA BARAT,3271.0,BOGOR,April,6.44
JAWA BARAT,3272.0,SUKABUMI,April,379.34999999999997
JAWA BARAT,3273.0,BANDUNG,April,76.47
JAWA BARAT,3274.0,CIREBON,April,13.4
JAWA BARAT,3275.0,BEKASI,April,0.0
JAWA BARAT,3276.0,DEPOK,April,0.0
JAWA BARAT,3277.0,CIMAHI,April,2.84
JAWA BARAT,3278.0,TASIKMALAYA,April,1051.92
JAWA BARAT,3279.0,BANJAR,April,728.28
JAWA TENGAH,3301.0,CILACAP,April,30229.88
JAWA TENGAH,3302.0,BANYUMAS,April,13670.140000000001
JAWA TENGAH,3303.0,PURBALINGGA,April,3693.9599999999996
JAWA TENGAH,3304.0,BANJARNEGARA,April,4682.780000000001
JAWA TENGAH,3305.0,KEBUMEN,April,22126.459999999992
JAWA TENGAH,3306.0,PURWOREJO,April,11300.72
JAWA TENGAH,3307.0,WONOSOBO,April,2002.61
JAWA TENGAH,3308.0,MAGELANG,April,4268.35
JAWA TENGAH,3309.0,BOYOLALI,April,4372.35
JAWA TENGAH,3310.0,KLATEN,April,10987.990000000002
JAWA TENGAH,3311.0,SUKOHARJO,April,3880.4599999999996
JAWA TENGAH,3312.0,WONOGIRI,April,16001.69
JAWA TENGAH,3313.0,KARANGANYAR,April,7525.48
JAWA TENGAH,3314.0,SRAGEN,April,3572.3399999999997
JAWA TENGAH,3315.0,GROBOGAN,April,22160.120000000003
JAWA TENGAH,3316.0,BLORA,April,21894.549999999996
JAWA TENGAH,3317.0,REMBANG,April,9608.04
JAWA TENGAH,3318.0,PATI,April,13146.619999999999
JAWA TENGAH,3319.0,KUDUS,April,3679.5299999999997
JAWA TENGAH,3320.0,JEPARA,April,12249.23
JAWA TENGAH,3321.0,DEMAK,April,10903.68
JAWA TENGAH,3322.0,SEMARANG,April,3403.18
JAWA TENGAH,3323.0,TEMANGGUNG,April,1385.66
JAWA TENGAH,3324.0,KENDAL,April,5675.539999999999
JAWA TENGAH,3325.0,BATANG,April,4799.060000000001
JAWA TENGAH,3326.0,PEKALONGAN,April,9510.67
JAWA TENGAH,3327.0,PEMALANG,April,17337.81
JAWA TENGAH,3328.0,TEGAL,April,12774.670000000002
JAWA TENGAH,3329.0,BREBES,April,18535.28
JAWA TENGAH,3371.0,MAGELANG,April,7.87
JAWA TENGAH,3372.0,SURAKARTA,April,1.98
JAWA TENGAH,3373.0,SALATIGA,April,34.67
JAWA TENGAH,3374.0,SEMARANG,April,359.90999999999997
JAWA TENGAH,3375.0,PEKALONGAN,April,484.08000000000004
JAWA TENGAH,3376.0,TEGAL,April,158.55
DI YOGYAKARTA,3401.0,KULON PROGO,April,1363.81
DI YOGYAKARTA,3402.0,BANTUL,April,3667.2699999999995
DI YOGYAKARTA,3403.0,GUNUNG KIDUL,April,21811.51
DI YOGYAKARTA,3404.0,SLEMAN,April,3967.1000000000004
DI YOGYAKARTA,3471.0,YOGYAKARTA,April,0.0
JAWA TIMUR,3501.0,PACITAN,April,5009.699999999999
JAWA TIMUR,3502.0,PONOROGO,April,16753.16
JAWA TIMUR,3503.0,TRENGGALEK,April,4599.55
JAWA TIMUR,3504.0,TULUNGAGUNG,April,6294.13
JAWA TIMUR,3505.0,BLITAR,April,5976.4
JAWA TIMUR,3506.0,KEDIRI,April,7525.109999999999
JAWA TIMUR,3507.0,MALANG,April,3754.709999999999
JAWA TIMUR,3508.0,LUMAJANG,April,7309.900000000001
JAWA TIMUR,3509.0,JEMBER,April,28316.86
JAWA TIMUR,3510.0,BANYUWANGI,April,12780.490000000002
JAWA TIMUR,3511.0,BONDOWOSO,April,7005.380000000001
JAWA TIMUR,3512.0,SITUBONDO,April,5090.52
JAWA TIMUR,3513.0,PROBOLINGGO,April,10027.9
JAWA TIMUR,3514.0,PASURUAN,April,9260.82
JAWA TIMUR,3515.0,SIDOARJO,April,4952.1
JAWA TIMUR,3516.0,MOJOKERTO,April,13398.609999999999
JAWA TIMUR,3517.0,JOMBANG,April,17728.48
JAWA TIMUR,3518.0,NGANJUK,April,13200.419999999998
JAWA TIMUR,3519.0,MADIUN,April,16489.04
JAWA TIMUR,3520.0,MAGETAN,April,5284.36
JAWA TIMUR,3521.0,NGAWI,April,21334.289999999997
JAWA TIMUR,3522.0,BOJONEGORO,April,31243.41999999999
JAWA TIMUR,3523.0,TUBAN,April,16679.840000000004
JAWA TIMUR,3524.0,LAMONGAN,April,27996.739999999998
JAWA TIMUR,3525.0,GRESIK,April,13533.630000000001
JAWA TIMUR,3526.0,BANGKALAN,April,10829.68
JAWA TIMUR,3527.0,SAMPANG,April,12401.160000000002
JAWA TIMUR,3528.0,PAMEKASAN,April,13869.089999999998
JAWA TIMUR,3529.0,SUMENEP,April,18057.379999999997
JAWA TIMUR,3571.0,KEDIRI,April,217.97
JAWA TIMUR,3572.0,BLITAR,April,54.81999999999999
JAWA TIMUR,3573.0,MALANG,April,112.72999999999999
JAWA TIMUR,3574.0,PROBOLINGGO,April,730.08
JAWA TIMUR,3575.0,PASURUAN,April,118.98
JAWA TIMUR,3576.0,MOJOKERTO,April,24.72
JAWA TIMUR,3577.0,MADIUN,April,592.54
JAWA TIMUR,3578.0,SURABAYA,April,649.8199999999999
JAWA TIMUR,3579.0,BATU,April,13.88
BANTEN,3601.0,PANDEGLANG,April,17487.110000000004
BANTEN,3602.0,LEBAK,April,9245.59
BANTEN,3603.0,TANGERANG,April,15009.119999999997
BANTEN,3604.0,SERANG,April,17576.469999999998
BANTEN,3671.0,TANGERANG,April,71.95
BANTEN,3672.0,CILEGON,April,379.04
BANTEN,3673.0,SERANG,April,3315.7200000000003
BANTEN,3674.0,TANGERANG SELATAN,April,0.0
BALI,5101.0,JEMBRANA,April,1159.99
BALI,5102.0,TABANAN,April,2038.77
BALI,5103.0,BADUNG,April,1144.25
BALI,5104.0,GIANYAR,April,1081.76
BALI,5105.0,KLUNGKUNG,April,187.5
BALI,5106.0,BANGLI,April,252.35
BALI,5107.0,KARANGASEM,April,423.19
BALI,5108.0,BULELENG,April,1976.4099999999999
BALI,5171.0,DENPASAR,April,381.2
NUSA TENGGARA BARAT,5201.0,LOMBOK BARAT,April,6198.3099999999995
NUSA TENGGARA BARAT,5202.0,LOMBOK TENGAH,April,23442.79
NUSA TENGGARA BARAT,5203.0,LOMBOK TIMUR,April,15201.66
NUSA TENGGARA BARAT,5204.0,SUMBAWA,April,7744.720000000001
NUSA TENGGARA BARAT,5205.0,DOMPU,April,5019.07
NUSA TENGGARA BARAT,5206.0,BIMA,April,9149.099999999999
NUSA TENGGARA BARAT,5207.0,SUMBAWA BARAT,April,3039.71
NUSA TENGGARA BARAT,5208.0,LOMBOK UTARA,April,916.54
NUSA TENGGARA BARAT,5271.0,MATARAM,April,186.79000000000002
NUSA TENGGARA BARAT,5272.0,BIMA,April,378.00000000000006
NUSA TENGGARA TIMUR,5301.0,SUMBA BARAT,April,463.21
NUSA TENGGARA TIMUR,5302.0,SUMBA TIMUR,April,487.7600000000001
NUSA TENGGARA TIMUR,5303.0,KUPANG,April,1175.82
NUSA TENGGARA TIMUR,5304.0,TIMOR TENGAH SELATAN,April,94.59
NUSA TENGGARA TIMUR,5305.0,TIMOR TENGAH UTARA,April,369.49999999999994
NUSA TENGGARA TIMUR,5306.0,BELU,April,360.25
NUSA TENGGARA TIMUR,5307.0,ALOR,April,243.57
NUSA TENGGARA TIMUR,5308.0,LEMBATA,April,219.37
NUSA TENGGARA TIMUR,5309.0,FLORES TIMUR,April,694.26
NUSA TENGGARA TIMUR,5310.0,SIKKA,April,46.43
NUSA TENGGARA TIMUR,5311.0,ENDE,April,474.17
NUSA TENGGARA TIMUR,5312.0,NGADA,April,1851.33
NUSA TENGGARA TIMUR,5313.0,MANGGARAI,April,1071.96
NUSA TENGGARA TIMUR,5314.0,ROTE NDAO,April,925.39
NUSA TENGGARA TIMUR,5315.0,MANGGARAI BARAT,April,4967.370000000001
NUSA TENGGARA TIMUR,5316.0,SUMBA TENGAH,April,71.06
NUSA TENGGARA TIMUR,5317.0,SUMBA BARAT DAYA,April,7061.26
NUSA TENGGARA TIMUR,5318.0,NAGEKEO,April,102.71
NUSA TENGGARA TIMUR,5319.0,MANGGARAI TIMUR,April,1219.6499999999999
NUSA TENGGARA TIMUR,5320.0,SABU RAIJUA,April,242.23
NUSA TENGGARA TIMUR,5321.0,MALAKA,April,64.75
NUSA TENGGARA TIMUR,5371.0,KUPANG,April,23.51
KALIMANTAN BARAT,6101.0,SAMBAS,April,1526.24
KALIMANTAN BARAT,6102.0,BENGKAYANG,April,49.04
KALIMANTAN BARAT,6103.0,LANDAK,April,4517.01
KALIMANTAN BARAT,6104.0,MEMPAWAH,April,2367.0
KALIMANTAN BARAT,6105.0,SANGGAU,April,2100.22
KALIMANTAN BARAT,6106.0,KETAPANG,April,1422.3600000000001
KALIMANTAN BARAT,6107.0,SINTANG,April,772.11
KALIMANTAN BARAT,6108.0,KAPUAS HULU,April,98.84
KALIMANTAN BARAT,6109.0,SEKADAU,April,218.21
KALIMANTAN BARAT,6110.0,MELAWI,April,140.79
KALIMANTAN BARAT,6111.0,KAYONG UTARA,April,3561.21
KALIMANTAN BARAT,6112.0,KUBU RAYA,April,2170.11
KALIMANTAN BARAT,6171.0,PONTIANAK,April,0.0
KALIMANTAN BARAT,6172.0,SINGKAWANG,April,41.64
KALIMANTAN TENGAH,6201.0,KOTAWARINGIN BARAT,April,10.05
KALIMANTAN TENGAH,6202.0,KOTAWARINGIN TIMUR,April,830.36
KALIMANTAN TENGAH,6203.0,KAPUAS,April,2654.75
KALIMANTAN TENGAH,6204.0,BARITO SELATAN,April,551.9000000000001
KALIMANTAN TENGAH,6205.0,BARITO UTARA,April,728.27
KALIMANTAN TENGAH,6206.0,SUKAMARA,April,406.15000000000003
KALIMANTAN TENGAH,6207.0,LAMANDAU,April,71.07000000000001
KALIMANTAN TENGAH,6208.0,SERUYAN,April,234.89
KALIMANTAN TENGAH,6209.0,KATINGAN,April,3262.23
KALIMANTAN TENGAH,6210.0,PULANG PISAU,April,2907.84
KALIMANTAN TENGAH,6211.0,GUNUNG MAS,April,3.98
KALIMANTAN TENGAH,6212.0,BARITO TIMUR,April,1292.37
KALIMANTAN TENGAH,6213.0,MURUNG RAYA,April,247.36
KALIMANTAN TENGAH,6271.0,PALANGKA RAYA,April,0.0
KALIMANTAN SELATAN,6301.0,TANAH LAUT,April,1513.87
KALIMANTAN SELATAN,6302.0,KOTABARU,April,266.6
KALIMANTAN SELATAN,6303.0,BANJAR,April,488.41
KALIMANTAN SELATAN,6304.0,BARITO KUALA,April,492.40999999999997
KALIMANTAN SELATAN,6305.0,TAPIN,April,1598.67
KALIMANTAN SELATAN,6306.0,HULU SUNGAI SELATAN,April,793.31
KALIMANTAN SELATAN,6307.0,HULU SUNGAI TENGAH,April,10648.689999999999
KALIMANTAN SELATAN,6308.0,HULU SUNGAI UTARA,April,159.75
KALIMANTAN SELATAN,6309.0,TABALONG,April,3212.5899999999997
KALIMANTAN SELATAN,6310.0,TANAH BUMBU,April,175.85000000000002
KALIMANTAN SELATAN,6311.0,BALANGAN,April,1214.29
KALIMANTAN SELATAN,6371.0,BANJARMASIN,April,0.0
KALIMANTAN SELATAN,6372.0,BANJAR BARU,April,0.0
KALIMANTAN TIMUR,6401.0,PASER,April,1832.33
KALIMANTAN TIMUR,6402.0,KUTAI BARAT,April,48.07
KALIMANTAN TIMUR,6403.0,KUTAI KARTANEGARA,April,5064.38
KALIMANTAN TIMUR,6404.0,KUTAI TIMUR,April,648.6500000000001
KALIMANTAN TIMUR,6405.0,BERAU,April,1493.19
KALIMANTAN TIMUR,6409.0,PENAJAM PASER UTARA,April,3539.5699999999997
